Crop_Type,Soil_Type,N,P,K,Moisture,Temperature,Land_Area,Yield
Rice,Silty,82,63,21,18.496427162737795,32.02209576678968,8.111927219882652,3253
Rice,Saline,53,40,57,15.17420101944248,33.05601188357731,18.468079823854627,5792
Rice,Peaty,79,43,37,5.573841162112139,22.785772390983,11.789897339604014,3095
Rice,Peaty,35,46,45,21.29955737970848,34.58241335461752,12.152423722059682,6850
Rice,Peaty,80,17,10,6.543437407076262,37.064153182154726,17.862157005663267,7015
Rice,Loamy,89,18,18,11.520443407429886,27.252252021636064,19.02464695705223,1171
Rice,Clay,79,36,46,23.960222984580632,11.692695134762284,8.577122533442546,2181
Rice,Silty,98,59,33,18.086333041020453,22.524439394570912,16.657390950121524,4582
Rice,Peaty,97,61,60,14.236483699023752,10.889358796231424,3.7461726534325503,2519
Rice,Silty,85,49,23,9.461473135390396,27.519875946343607,2.5033446954451444,3048
Rice,Silty,45,27,56,11.226164802019715,26.55007706684031,7.023230063473207,3141
Rice,Clay,68,54,31,5.750021607547032,17.352661122173927,18.88275111453704,6453
Rice,Peaty,25,34,12,5.15946147190034,15.358561477243017,19.08145867865198,7300
Rice,Sandy,27,21,5,7.823930828051147,30.97430463573723,9.221883575784926,2010
Rice,Clay,33,62,24,5.594589096906784,13.85053517442032,5.291262240232832,1364
Rice,Loamy,62,22,30,11.429282013992008,18.09053877352674,17.265964790342224,6797
Rice,Loamy,38,51,41,5.394751726860772,18.51673849292848,5.872216420860188,3775
Rice,Peaty,52,19,45,9.971877012199432,25.05444186298202,14.93625655033483,8989
Rice,Silty,42,42,13,9.695403570478236,33.71804215651112,3.9303012128785055,5812
Rice,Loamy,89,46,6,5.123909213018116,35.36268390262167,15.13707972804386,5939
Rice,Silty,86,43,37,20.252911031896204,15.893267835056566,2.7876165465494664,3527
Rice,Loamy,81,27,38,20.092183869425316,14.273581060763991,11.384965762398272,9852
Rice,Peaty,20,13,31,21.70856972395438,17.858447020774086,16.923977355894706,9869
Rice,Clay,62,60,43,18.710906648387493,31.64112041267208,15.198817895750423,3404
Rice,Sandy,27,51,36,9.450983558652874,21.756394565866987,14.795347761105774,8652
Rice,Silty,53,63,20,10.41908100357914,27.27949784608623,5.207215302326454,7073
Rice,Clay,41,56,39,15.870985405670986,14.039638934868844,8.223786879280341,3892
